timestamp_utc,entry_id,temperature_c,humidity_pct,pressure_hpa,pm1_0,pm2_5,pm10,oxidising_index,reducing_index,co_index,no2_index,timestamp_sast
2026-07-21 13:18:58.991258+00:00,36.46,12.93,869.15,16.08,11.0,16.0,18.0,23075.74,363047.62,363047.62,23075.74,2026-07-21 15:18:58.991258+02:00
2026-07-21 13:19:19.090592+00:00,36.48,12.93,869.16,16.08,11.0,17.0,18.0,22974.36,360216.22,360216.22,22974.36,2026-07-21 15:19:19.090592+02:00
2026-07-21 13:19:39.096569+00:00,36.48,12.93,869.13,16.08,11.0,17.0,18.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:19:39.096569+02:00
2026-07-21 13:19:59.172042+00:00,36.53,12.93,869.15,16.08,11.0,17.0,18.0,22974.36,360216.22,360216.22,22974.36,2026-07-21 15:19:59.172042+02:00
2026-07-21 13:20:19.181005+00:00,36.53,12.89,869.15,16.08,11.0,18.0,19.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:20:19.181005+02:00
2026-07-21 13:20:39.182897+00:00,36.49,12.91,869.13,16.08,11.0,18.0,19.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:20:39.182897+02:00
2026-07-21 13:20:59.198151+00:00,36.39,12.98,869.13,16.08,11.0,18.0,19.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:20:59.198151+02:00
2026-07-21 13:21:19.206065+00:00,36.29,13.06,869.16,16.08,11.0,18.0,19.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:21:19.206065+02:00
2026-07-21 13:21:39.216977+00:00,36.29,13.06,869.18,13.94,11.0,18.0,19.0,22974.36,357422.82,357422.82,22974.36,2026-07-21 15:21:39.216977+02:00
2026-07-21 13:21:59.230019+00:00,36.31,13.04,869.16,13.94,11.0,18.0,19.0,23075.74,357422.82,357422.82,23075.74,2026-07-21 15:21:59.230019+02:00
2026-07-21 13:22:19.325119+00:00,36.35,13.06,869.15,13.94,12.0,17.0,18.0,23075.74,360216.22,360216.22,23075.74,2026-07-21 15:22:19.325119+02:00
2026-07-21 13:22:39.424607+00:00,36.37,13.06,869.16,13.94,12.0,17.0,18.0,23075.74,360216.22,360216.22,23075.74,2026-07-21 15:22:39.424607+02:00
2026-07-21 13:22:59.456941+00:00,36.39,12.97,869.13,13.94,12.0,17.0,18.0,23075.74,360216.22,360216.22,23075.74,2026-07-21 15:22:59.456941+02:00
2026-07-21 13:23:19.474716+00:00,36.39,13.01,869.14,13.94,12.0,17.0,19.0,23177.38,357422.82,357422.82,23177.38,2026-07-21 15:23:19.474716+02:00
2026-07-21 13:23:39.488374+00:00,36.38,13.04,869.13,13.94,12.0,17.0,19.0,23075.74,357422.82,357422.82,23075.74,2026-07-21 15:23:39.488374+02:00
2026-07-21 13:23:59.564644+00:00,36.35,12.95,869.1,13.94,12.0,17.0,19.0,23177.38,360216.22,360216.22,23177.38,2026-07-21 15:23:59.564644+02:00
2026-07-21 13:24:19.572308+00:00,36.3,13.03,869.14,13.94,12.0,16.0,21.0,23177.38,360216.22,360216.22,23177.38,2026-07-21 15:24:19.572308+02:00
2026-07-21 13:24:39.602499+00:00,36.21,13.08,869.11,13.94,12.0,16.0,21.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:24:39.602499+02:00
2026-07-21 13:24:59.643792+00:00,36.19,13.02,869.1,13.94,12.0,16.0,21.0,23279.28,360216.22,360216.22,23279.28,2026-07-21 15:24:59.643792+02:00
2026-07-21 13:25:19.741251+00:00,36.19,13.06,869.09,13.94,12.0,17.0,22.0,23381.44,363047.62,363047.62,23381.44,2026-07-21 15:25:19.741251+02:00
2026-07-21 13:25:39.741893+00:00,36.2,13.0,869.1,13.94,12.0,17.0,22.0,23381.44,363047.62,363047.62,23381.44,2026-07-21 15:25:39.741893+02:00
2026-07-21 13:25:59.770000+00:00,36.21,13.05,869.12,13.94,12.0,17.0,22.0,23279.28,360216.22,360216.22,23279.28,2026-07-21 15:25:59.770000+02:00
2026-07-21 13:26:19.779945+00:00,36.17,13.11,869.13,13.94,12.0,17.0,22.0,23279.28,357422.82,357422.82,23279.28,2026-07-21 15:26:19.779945+02:00
2026-07-21 13:26:39.782440+00:00,36.23,13.1,869.09,13.94,12.0,17.0,22.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:26:39.782440+02:00
2026-07-21 13:26:59.784036+00:00,36.2,13.12,869.1,13.94,12.0,17.0,22.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:26:59.784036+02:00
2026-07-21 13:27:19.794743+00:00,36.2,13.1,869.11,13.94,13.0,18.0,21.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:27:19.794743+02:00
2026-07-21 13:27:39.802352+00:00,36.18,13.17,869.09,13.94,13.0,18.0,21.0,23279.28,357422.82,357422.82,23279.28,2026-07-21 15:27:39.802352+02:00
2026-07-21 13:27:59.814847+00:00,36.16,13.16,869.12,13.94,13.0,18.0,21.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:27:59.814847+02:00
2026-07-21 13:28:19.817800+00:00,36.15,13.18,869.1,13.94,13.0,18.0,21.0,23279.28,351947.02,351947.02,23279.28,2026-07-21 15:28:19.817800+02:00
2026-07-21 13:28:39.914231+00:00,36.11,13.23,869.08,13.94,13.0,18.0,21.0,23279.28,351947.02,351947.02,23279.28,2026-07-21 15:28:39.914231+02:00
2026-07-21 13:28:59.940641+00:00,36.14,13.2,869.07,13.94,13.0,18.0,21.0,23279.28,354666.67,354666.67,23279.28,2026-07-21 15:28:59.940641+02:00
2026-07-21 13:29:20.040643+00:00,36.12,13.21,869.1,13.94,12.0,16.0,20.0,23279.28,351947.02,351947.02,23279.28,2026-07-21 15:29:20.040643+02:00
2026-07-21 13:29:40.137639+00:00,36.1,13.25,869.12,13.94,12.0,16.0,20.0,23279.28,349263.16,349263.16,23279.28,2026-07-21 15:29:40.137639+02:00
